Date;CHFEUR=X;CHFGBP=X;CHFINR=X;CHFJPY=X;CHFUSD=X
2020-11-24;0.9253180027008057;0.8221399784088135;81.28600311279297;114.5530014038086;1.0959625244140625
2020-11-25;0.9226279854774475;0.8214200139045715;81.24490356445312;114.72699737548828;1.0979359149932861
2020-11-26;0.9239240288734436;0.8225200176239014;81.1594009399414;114.94100189208984;1.1010547876358032
2020-11-27;0.9260550141334534;0.8260200023651123;81.37149810791016;114.99199676513672;1.1032413244247437
2020-11-30;0.9236900210380554;0.8294299840927124;81.64070129394531;115.08799743652344;1.1059132814407349
2020-12-01;0.922236979007721;0.8254500031471252;81.39440155029297;114.83200073242188;1.1009942293167114
2020-12-02;0.9207260012626648;0.8281400203704834;81.63500213623047;115.9530029296875;1.111716389656067
2020-12-03;0.9226620197296143;0.8359400033950806;82.39649963378906;116.73999786376953;1.1178054809570312
2020-12-04;0.924232006072998;0.8342800140380859;82.85040283203125;116.54399871826172;1.1226242780685425
2020-12-07;0.9250010251998901;0.835669994354248;82.69550323486328;116.83699798583984;1.1214030981063843
2020-12-08;0.9268699884414673;0.8405100107192993;82.7948989868164;116.76699829101562;1.122877597808838
2020-12-09;0.9292299747467041;0.8418300151824951;82.88150024414062;117.16699981689453;1.1254569292068481
2020-12-10;0.930679976940155;0.8410300016403198;82.83159637451172;117.21600341796875;1.1244040727615356
2020-12-11;0.9292299747467041;0.8482599854469299;83.14420318603516;117.58599853515625;1.1288491487503052
2020-12-14;0.9273999929428101;0.8448899984359741;82.74359893798828;116.95700073242188;1.1254416704177856
2020-12-15;0.9279879927635193;0.8459600210189819;82.9635009765625;117.26000213623047;1.1279298067092896
2020-12-16;0.928961992263794;0.8398000001907349;82.97550201416016;117.01000213623047;1.1293820142745972
2020-12-17;0.9258999824523926;0.8363500237464905;83.09159851074219;116.86599731445312;1.1294457912445068
2020-12-18;0.9216300249099731;0.8328099846839905;83.03079986572266;116.52999877929688;1.1303011178970337
2020-12-21;0.9242900013923645;0.8425099849700928;83.24569702148438;116.81500244140625;1.1293309926986694
2020-12-22;0.9226790070533752;0.8394700288772583;83.53209686279297;116.65899658203125;1.1293309926986694
2020-12-23;0.9241629838943481;0.8403699994087219;83.10340118408203;116.58300018310547;1.1263036727905273
2020-12-24;0.9236170053482056;0.8338299989700317;83.07749938964844;116.61900329589844;1.1262530088424683
2020-12-25;0.9199889898300171;0.8289099931716919;82.4343032836914;116.02300262451172;1.1224603652954102
2020-12-28;0.9210299849510193;0.828249990940094;82.44190216064453;116.38300323486328;1.124315619468689
2020-12-29;0.9209290146827698;0.8358799815177917;82.7156982421875;116.74199676513672;1.1257457733154297
2020-12-30;0.9230200052261353;0.8377400040626526;82.94390106201172;117.08699798583984;1.1310937404632568
2020-12-31;0.9305790066719055;0.8320900201797485;82.94580078125;118.03700256347656;1.1343270540237427
2021-01-01;0.9265609979629517;0.8266800045967102;82.3281021118164;117.18399810791016;1.1134617328643799
2021-01-04;0.9242299795150757;0.8274099826812744;82.66020202636719;116.88999938964844;1.13237464427948
2021-01-05;0.9261400103569031;0.83610999584198;82.85269927978516;117.0199966430664;1.1347646713256836
2021-01-06;0.9256600141525269;0.8353599905967712;83.19560241699219;116.89900207519531;1.1387187242507935
2021-01-07;0.9228749871253967;0.8357200026512146;83.21040344238281;117.32599639892578;1.1388614177703857
2021-01-08;0.9206830263137817;0.8324599862098694;82.90699768066406;117.2509994506836;1.1297520399093628
2021-01-11;0.9243599772453308;0.8334000110626221;82.72949981689453;117.2490005493164;1.1265828609466553
2021-01-12;0.9242140054702759;0.8310700058937073;82.51419830322266;117.04900360107422;1.1240754127502441
2021-01-13;0.924232006072998;0.8254799842834473;82.55390167236328;117.0790023803711;1.1287955045700073
2021-01-14;0.9267669916152954;0.8258000016212463;82.38520050048828;117.03600311279297;1.1275228261947632
2021-01-15;0.9261829853057861;0.8226400017738342;82.20790100097656;116.875;1.1258091926574707
2021-01-18;0.9277300238609314;0.8254299759864807;82.02310180664062;116.43399810791016;1.1208499670028687
2021-01-19;0.929023027420044;0.8263900279998779;82.0740966796875;116.39700317382812;1.1224603652954102
2021-01-20;0.9276090264320374;0.8252099752426147;82.3396987915039;116.98100280761719;1.1261261701583862
2021-01-21;0.9280400276184082;0.8226199746131897;81.91470336914062;116.43399810791016;1.1245051622390747
2021-01-22;0.9280740022659302;0.8225799798965454;82.32890319824219;116.875;1.1294840574264526
2021-01-25;0.9279900193214417;0.8249800205230713;82.3499984741211;117.2040023803711;1.1295312643051147
2021-01-26;0.9271789789199829;0.8232200145721436;82.09750366210938;116.84300231933594;1.126100778579712
2021-01-27;0.9270420074462891;0.8207399845123291;82.1708984375;116.84500122070312;1.1277772188186646
2021-01-28;0.929023027420044;0.8226100206375122;82.05120086669922;117.11799621582031;1.124985933303833
2021-01-29;0.9283499717712402;0.8197900056838989;82.00270080566406;117.3489990234375;1.1253544092178345
2021-02-01;0.9252060055732727;0.8189100027084351;81.77510070800781;117.42400360107422;1.1218812465667725
2021-02-02;0.9241600036621094;0.8154399991035461;81.48519897460938;116.9729995727539;1.1154738664627075
2021-02-03;0.9251099824905396;0.8152700066566467;81.11280059814453;116.97699737548828;1.1142061948776245
2021-02-04;0.9242140054702759;0.8153700232505798;81.02159881591797;116.83899688720703;1.1131643056869507
2021-02-05;0.9241970181465149;0.808709979057312;80.618896484375;116.76000213623047;1.106157898902893
2021-02-08;0.923009991645813;0.809469997882843;80.88770294189453;117.21399688720703;1.112371802330017
2021-02-09;0.9232159852981567;0.8094599843025208;81.07360076904297;117.06600189208984;1.11284339427948
2021-02-10;0.9244710206985474;0.8108299970626831;81.54759979248047;117.13999938964844;1.1205737590789795
2021-02-11;0.9267929792404175;0.8119800090789795;81.7041015625;117.49500274658203;1.1232850551605225
