9832.T;AUTOBACS SEVEN LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2379.T;DIP CORP;Communication;Tokyo Stock Exchange;Japan;JPY
3244.T;SAMTY LTD;Real Estate;Tokyo Stock Exchange;Japan;JPY
9303.T;SUMITOMO WAREHOUSE LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
8273.T;IZUMI LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8366.T;SHIGA BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
4634.T;TOYO INK SC HOLDINGS LTD;Materials;Tokyo Stock Exchange;Japan;JPY
6464.T;TSUBAKI NAKASHIMA LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4348.T;INFOCOM CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
2979.T;SOSILA LOGISTICS REIT INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
7545.T;NISHIMATSUYA CHAIN LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
1662.T;JAPAN PETROLEUM EXPLORATION LTD;Energy;Tokyo Stock Exchange;Japan;JPY
8361.T;OGAKI KYORITSU BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
6652.T;IDEC CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
5911.T;YOKOGAWA BRIDGE HOLDINGS CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
4212.T;SEKISUI JUSHI CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
8388.T;AWA BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
3076.T;AI HOLDINGS CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
3774.T;INTERNET INITIATIVE JAPAN INC;Communication;Tokyo Stock Exchange;Japan;JPY
3167.T;TOKAI HOLDINGS CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
4565.T;SOSEI GROUP CORP;Health Care;Tokyo Stock Exchange;Japan;JPY
8129.T;TOHO HOLDINGS LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
6472.T;NTN CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
1926.T;RAITO KOGYO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4849.T;EN JAPAN INC;Industrials;Tokyo Stock Exchange;Japan;JPY
6101.T;TSUGAMI CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
4559.T;ZERIA PHARMACEUTICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
1824.T;MAEDA CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
5481.T;SANYO SPECIAL STEEL LTD;Materials;Tokyo Stock Exchange;Japan;JPY
6744.T;NOHMI BOSAI LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
9882.T;YELLOW HAT LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2296.T;ITOHAM YONEKYU HOLDINGS INC;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
9507.T;SHIKOKU ELECTRIC POWER INC;Utilities;Tokyo Stock Exchange;Japan;JPY
8628.T;MATSUI SECURITIES LTD;Financials;Tokyo Stock Exchange;Japan;JPY
4202.T;DAICEL CORP;Materials;Tokyo Stock Exchange;Japan;JPY
8977.T;HANKYU HANSHIN REIT INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
3543.T;KOMEDA HOLDINGS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8616.T;TOKAI TOKYO FINANCIAL HOLDINGS INC;Financials;Tokyo Stock Exchange;Japan;JPY
8130.T;SANGETSU CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8218.T;KOMERI LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
3762.T;TECHMATRIX CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
9997.T;BELLUNA LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9412.T;SKY PERFECT JSAT HOLDINGS INC;Communication;Tokyo Stock Exchange;Japan;JPY
7240.T;NOK CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
3549.T;KUSURI NO AOKI HOLDINGS LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
6395.T;TADANO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
6080.T;M&A CAPITAL PARTNERS LTD;Financials;Tokyo Stock Exchange;Japan;JPY
8958.T;GLOBAL ONE REAL ESTATE INVESTMENT;Real Estate;Tokyo Stock Exchange;Japan;JPY
3101.T;TOYOBO LTD;Materials;Tokyo Stock Exchange;Japan;JPY
3046.T;JINS HOLDINGS INC;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9509.T;HOKKAIDO ELECTRIC POWER INC;Utilities;Tokyo Stock Exchange;Japan;JPY
3863.T;NIPPON PAPER INDUSTRIES LTD;Materials;Tokyo Stock Exchange;Japan;JPY
8111.T;GOLDWIN INC;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
4095.T;NIHON PARKERIZING LTD;Materials;Tokyo Stock Exchange;Japan;JPY
4045.T;TOAGOSEI LTD;Materials;Tokyo Stock Exchange;Japan;JPY
3087.T;DOUTOR NICHIRES HOLDINGS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6095.T;MEDPEER INC;Health Care;Tokyo Stock Exchange;Japan;JPY
8367.T;NANTO BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
4812.T;INFORMATION SERVICES INTERNATIONAL;Information Technology;Tokyo Stock Exchange;Japan;JPY
1950.T;NIPPON DENSETSU KOGYO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
8242.T;H2O RETAILING CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2326.T;DIGITAL ARTS INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
7189.T;NISHI-NIPPON FINANCIAL HOLDINGS IN;Financials;Tokyo Stock Exchange;Japan;JPY
6412.T;HEIWA CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9409.T;TV ASAHI HOLDINGS CORP;Communication;Tokyo Stock Exchange;Japan;JPY
8806.T;DAIBIRU CORP;Real Estate;Tokyo Stock Exchange;Japan;JPY
8370.T;THE KIYO BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
3191.T;JOYFUL HONDA LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2160.T;GNI GROUP LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
7965.T;ZOJIRUSHI CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6197.T;SOLASTO CORP;Health Care;Tokyo Stock Exchange;Japan;JPY
3433.T;TOCALO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
8336.T;MUSASHINO BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
8097.T;SAN AI OIL LTD;Energy;Tokyo Stock Exchange;Japan;JPY
8356.T;JUROKU BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
6289.T;GIKEN SEISAKUSHO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
7860.T;AVEX INC;Communication;Tokyo Stock Exchange;Japan;JPY
9505.T;HOKURIKU ELECTRIC POWER;Utilities;Tokyo Stock Exchange;Japan;JPY
6544.T;JAPAN ELEVATOR SERVICE HOLDINGS LT;Industrials;Tokyo Stock Exchange;Japan;JPY
9401.T;TBS HOLDINGS INC;Communication;Tokyo Stock Exchange;Japan;JPY
5930.T;BUNKA SHUTTER LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
6183.T;BELLSYSTEM24 HOLDINGS INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
7981.T;TAKARA STANDARD LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
3492.T;TAKARA LEBEN REAL ESTATE REIT CORP;Real Estate;Tokyo Stock Exchange;Japan;JPY
8397.T;BANK OF OKINAWA LTD;Financials;Tokyo Stock Exchange;Japan;JPY
4563.T;ANGES INC;Health Care;Tokyo Stock Exchange;Japan;JPY
8613.T;MARUSAN SECURITIES LTD;Financials;Tokyo Stock Exchange;Japan;JPY
3632.T;GREE INC;Communication;Tokyo Stock Exchange;Japan;JPY
6914.T;OPTEX GROUP LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
8524.T;NORTH PACIFIC BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
3222.T;UNITED SUPER MARKETS HOLDINGS INC;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
4368.T;FUSO CHEMICAL LTD;Materials;Tokyo Stock Exchange;Japan;JPY
7718.T;STAR MICRONICS LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
3468.T;STAR ASIA INVESTMENT REIT CORP;Real Estate;Tokyo Stock Exchange;Japan;JPY
2337.T;ICHIGO INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
9692.T;COMPUTER ENGINEERING & CONSULTING;Information Technology;Tokyo Stock Exchange;Japan;JPY
4047.T;KANTO DENKA KOGYO LTD;Materials;Tokyo Stock Exchange;Japan;JPY
4423.T;ARTERIA NETWORKS CORP;Communication;Tokyo Stock Exchange;Japan;JPY
4917.T;MANDOM CORP;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
7839.T;SHOEI LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2730.T;EDION CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6641.T;NISSIN ELECTRIC LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
2146.T;UT GROUP LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
3478.T;MORI TRUST HOTEL REIT INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
7575.T;JAPAN LIFELINE LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
4714.T;RISO KYOIKU LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
1414.T;SHO-BOND HOLDINGS LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
8609.T;OKASAN SECURITIES GROUP INC;Financials;Tokyo Stock Exchange;Japan;JPY
8386.T;HYAKUJUSHI BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
3865.T;HOKUETSU CORP;Materials;Tokyo Stock Exchange;Japan;JPY
4680.T;ROUND ONE CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
7976.T;MITSUBISHI PENCIL LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
5975.T;TOPRE CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8341.T;77 BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
6810.T;MAXELL HOLDINGS LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
6807.T;JAPAN AVIATION ELECTRONICS INDUSTR;Information Technology;Tokyo Stock Exchange;Japan;JPY
7867.T;TOMY LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2931.T;EUGLENA LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
8194.T;LIFE CORP;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
9974.T;BELC LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
1976.T;MEISEI INDUSTRIAL LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4114.T;NIPPON SHOKUBAI LTD;Materials;Tokyo Stock Exchange;Japan;JPY
6703.T;OKI ELECTRIC INDUSTRY LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
8133.T;ITOCHU ENEX LTD;Energy;Tokyo Stock Exchange;Japan;JPY
6118.T;AIDA ENGINEERING LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
9511.T;OKINAWA ELECTRIC POWER INC;Utilities;Tokyo Stock Exchange;Japan;JPY
7613.T;SIIX CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
3387.T;CREATE RESTAURANTS HOLDINGS INC;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2695.T;KURA SUSHI INC;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
7862.T;TOPPAN FORMS LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4480.T;MEDLEY INC;Health Care;Tokyo Stock Exchange;Japan;JPY
8381.T;SAN IN GODO BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
3476.T;MIRAI REIT CORP;Real Estate;Tokyo Stock Exchange;Japan;JPY
4633.T;SAKATA INX CORP;Materials;Tokyo Stock Exchange;Japan;JPY
4708.T;RELIA INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
7250.T;PACIFIC INDUSTRIAL LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6996.T;NICHICON CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
5202.T;NIPPON SHEET GLASS LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
5715.T;FURUKAWA LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4548.T;SEIKAGAKU CORP;Health Care;Tokyo Stock Exchange;Japan;JPY
6055.T;JAPAN MATERIAL LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
6498.T;KITZ CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
6323.T;RORZE CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
4477.T;BASE INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
8283.T;PALTAC CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8279.T;YAOKO LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
2681.T;GEO HOLDINGS CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8585.T;ORIENT CORP;Financials;Tokyo Stock Exchange;Japan;JPY
5851.T;RYOBI LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
9744.T;MEITEC CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
1821.T;SUMITOMO MITSUI CONSTRUCTION LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
5471.T;DAIDO STEEL LTD;Materials;Tokyo Stock Exchange;Japan;JPY
9605.T;TOEI LTD;Communication;Tokyo Stock Exchange;Japan;JPY
4369.T;TRI CHEMICAL LABORATORIES INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
8363.T;HOKKOKU BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
7287.T;NIPPON SEIKI LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
7412.T;ATOM CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
4975.T;JCU CORP;Materials;Tokyo Stock Exchange;Japan;JPY
7198.T;ARUHI CORP;Financials;Tokyo Stock Exchange;Japan;JPY
3298.T;INVESCO OFFICE J-REIT REIT INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
3673.T;BROADLEAF LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
8368.T;HYAKUGO BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
8714.T;SENSHU IKEDA HOLDINGS INC;Financials;Tokyo Stock Exchange;Japan;JPY
2930.T;KITANOTATSUJIN CORP;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
4617.T;CHUGOKU MARINE PAINTS LTD;Materials;Tokyo Stock Exchange;Japan;JPY
6588.T;TOSHIBA TEC CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
2471.T;S-POOL INC;Industrials;Tokyo Stock Exchange;Japan;JPY
4694.T;BML INC;Health Care;Tokyo Stock Exchange;Japan;JPY
8600.T;TOMONY HOLDINGS INC;Financials;Tokyo Stock Exchange;Japan;JPY
3962.T;CHANGE INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
9746.T;TKC CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
6376.T;NIKKISO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4996.T;KUMIAI CHEMICAL INDUSTRY LTD;Materials;Tokyo Stock Exchange;Japan;JPY
3097.T;MONOGATARI CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9416.T;VISION INC;Communication;Tokyo Stock Exchange;Japan;JPY
6741.T;NIPPON SIGNAL LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
1720.T;TOKYU CONSTRUCTION LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
5344.T;MARUWA (OWARIASAHI) LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
6804.T;HOSIDEN CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
8424.T;FUYO GENERAL LEASE LTD;Financials;Tokyo Stock Exchange;Japan;JPY
9716.T;NOMURA LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
7224.T;SHINMAYWA INDUSTRIES LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
7846.T;PILOT CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
4592.T;SANBIO LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
1766.T;TOKEN CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6750.T;ELECOM LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
3254.T;PRESSANCE CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8358.T;SURUGA BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
4290.T;PRESTIGE INTERNATIONAL INC;Industrials;Tokyo Stock Exchange;Japan;JPY
3148.T;CREATE SD HOLDINGS LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
6622.T;DAIHEN CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
1822.T;DAIHO CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
9474.T;ZENRIN LTD;Communication;Tokyo Stock Exchange;Japan;JPY
4541.T;NICHI-IKO PHARMACEUTICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
6349.T;KOMORI CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
6027.T;BENGO4.COM INC;Communication;Tokyo Stock Exchange;Japan;JPY
5949.T;UNIPRES CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8544.T;KEIYO BANK LTD;Financials;Tokyo Stock Exchange;Japan;JPY
9810.T;NIPPON STEEL TRADING CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
3668.T;COLOPL INC;Communication;Tokyo Stock Exchange;Japan;JPY
2590.T;DYDO GROUP HOLDINGS INC;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
8848.T;LEOPALACE21 CORP;Real Estate;Tokyo Stock Exchange;Japan;JPY
7779.T;CYBERDYNE INC;Health Care;Tokyo Stock Exchange;Japan;JPY
2281.T;PRIMA MEAT PACKERS LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
8096.T;KANEMATSU ELECTRONICS LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
6371.T;TSUBAKIMOTO CHAIN;Industrials;Tokyo Stock Exchange;Japan;JPY
9090.T;MARUWA UNYU KIKAN LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
8154.T;KAGA ELECTRONICS LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
6145.T;NITTOKU LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4041.T;NIPPON SODA LTD;Materials;Tokyo Stock Exchange;Japan;JPY
7917.T;FUJIMORI KOGYO LTD;Materials;Tokyo Stock Exchange;Japan;JPY
9672.T;TOKYOTOKEIBA LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8425.T;MIZUHO LEASING LIMITED LTD;Financials;Tokyo Stock Exchange;Japan;JPY
7222.T;NISSAN SHATAI LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
5741.T;UACJ CORP;Materials;Tokyo Stock Exchange;Japan;JPY
8715.T;ANICOM HOLDINGS INC;Financials;Tokyo Stock Exchange;Japan;JPY
2678.T;ASKUL CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
4553.T;TOWA PHARMACEUTICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
2602.T;NISSHIN OILLIO GROUP LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
7630.T;ICHIBANYA LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2292.T;S FOODS INC;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
7595.T;ARGO GRAPHICS INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
3290.T;ONE REIT INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
7148.T;FINANCIAL PRODUCTS GROUP LTD;Financials;Tokyo Stock Exchange;Japan;JPY
2733.T;ARATA CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9678.T;KANAMOTO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
7451.T;MITSUBISHI SHOKUHIN LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
3902.T;MEDICAL DATA VISION LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
7943.T;NICHIHA CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
2220.T;KAMEDA SEIKA LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
3966.T;UZABASE INC;Financials;Tokyo Stock Exchange;Japan;JPY
6737.T;EIZO CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
7085.T;CURVES HOLDINGS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6908.T;IRISO ELECTRONICS LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
2659.T;SAN-A LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
8850.T;STARTS CORP INC;Real Estate;Tokyo Stock Exchange;Japan;JPY
7581.T;SAIZERIYA LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8771.T;EGUARANTEE INC;Financials;Tokyo Stock Exchange;Japan;JPY
5122.T;OKAMOTO INDUSTRIES INC;Materials;Tokyo Stock Exchange;Japan;JPY
9936.T;OHSHO FOOD SERVICE CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8584.T;JACCS LTD;Financials;Tokyo Stock Exchange;Japan;JPY
7241.T;FUTABA INDUSTRIAL LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9699.T;NISHIO RENT ALL LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
1954.T;NIPPON KOEI LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
5302.T;NIPPON CARBON LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
6740.T;JAPAN DISPLAY INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
8566.T;RICOH LEASING LTD;Financials;Tokyo Stock Exchange;Japan;JPY
2120.T;LIFULL LTD;Communication;Tokyo Stock Exchange;Japan;JPY
8022.T;MIZUNO CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8255.T;AXIAL RETAILING INC;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
6366.T;CHIYODA CORPORATION CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
3593.T;HOGY MEDICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
1979.T;TAIKISHA LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
4547.T;KISSEI PHARMACEUTICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
9869.T;KATO SANGYO LTD;Consumer Staples;Tokyo Stock Exchange;Japan;JPY
9787.T;AEON DELIGHT LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
6474.T;NACHI-FUJIKOSHI CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
7242.T;KYB CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9037.T;HAMAKYOREX LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
6800.T;YOKOWO LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
9603.T;HIS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
8016.T;ONWARD HOLDINGS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2154.T;BENEXT-YUMESHIN GROUP;Industrials;Tokyo Stock Exchange;Japan;JPY
3002.T;GUNZE LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
5186.T;NITTA CORP;Industrials;Tokyo Stock Exchange;Japan;JPY
4344.T;SOURCENEXT CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
8179.T;ROYAL HOLDINGS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
1835.T;TOTETSU KOGYO LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
3950.T;PACK CORP;Materials;Tokyo Stock Exchange;Japan;JPY
8050.T;SEIKO HOLDINGS CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
3738.T;T-GAIA CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
2157.T;KOSHIDAKA HOLDINGS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6425.T;UNIVERSAL ENTERTAINMENT CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9039.T;SAKAI MOVING SERVICE LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
7278.T;EXEDY CORP;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6235.T;OPTORUN LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
5988.T;PIOLAX INC;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
6269.T;MODEC INC;Energy;Tokyo Stock Exchange;Japan;JPY
2685.T;ADASTRIA LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
3694.T;OPTIM CORP;Information Technology;Tokyo Stock Exchange;Japan;JPY
6541.T;GRACE TECHNOLOGY INC;Industrials;Tokyo Stock Exchange;Japan;JPY
3932.T;AKATSUKI INC;Communication;Tokyo Stock Exchange;Japan;JPY
7606.T;UNITED ARROWS LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9928.T;MIROKU JYOHO SERVICE LTD;Information Technology;Tokyo Stock Exchange;Japan;JPY
3612.T;WORLD LTD;Consumer Discretionary;Tokyo Stock Exchange;Japan;JPY
9740.T;CENTRAL SECURITY PATROLS LTD;Industrials;Tokyo Stock Exchange;Japan;JPY
3993.T;PKSHA TECHNOLOGY INC;Information Technology;Tokyo Stock Exchange;Japan;JPY
3479.T;TKP CORP;Real Estate;Tokyo Stock Exchange;Japan;JPY
4574.T;TAIKO PHARMACEUTICAL LTD;Health Care;Tokyo Stock Exchange;Japan;JPY
HUH1V.HE;HUHTAMAKI;Materials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
TYRES.HE;NOKIAN RENKAAT;Consumer Discretionary;Nasdaq Omx Helsinki Ltd.;Finland;EUR
QTCOM.HE;QT GROUP;Information Technology;Nasdaq Omx Helsinki Ltd.;Finland;EUR
TIETO.HE;TIETO;Information Technology;Nasdaq Omx Helsinki Ltd.;Finland;EUR
KOJAMO.HE;KOJAMO;Real Estate;Nasdaq Omx Helsinki Ltd.;Finland;EUR
UPONOR.HE;UPONOR OYJ;Industrials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
OUT1V.HE;OUTOKUMPU;Materials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
MUSTI.HE;MUSTI GROUP;Consumer Discretionary;Nasdaq Omx Helsinki Ltd.;Finland;EUR
METSB.HE;METSA BOARD CLASS B;Materials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
REG1V.HE;REVENIO GROUP;Health Care;Nasdaq Omx Helsinki Ltd.;Finland;EUR
TOKMAN.HE;TOKMANNI GROUP CORPORATION CORP;Consumer Discretionary;Nasdaq Omx Helsinki Ltd.;Finland;EUR
SAA1V.HE;SANOMA;Communication;Nasdaq Omx Helsinki Ltd.;Finland;EUR
NELES.HE;NELES;Industrials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
KEMIRA.HE;KEMIRA;Materials;Nasdaq Omx Helsinki Ltd.;Finland;EUR
